playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary,ppdollar,overallRank
497326,Golden Tate,NYG,WR,31,9,11,0.006,0.006,0.006,NA,171,0.006,0,0,NA,NA,NA,NA,NA,4500,1.33E-06,NA
497123,Colt McCoy,WAS,QB,33,9,10,0,0,0,NA,68,0,12,0,NA,NA,NA,NA,NA,6000,0,NA
2506122,Benjamin Watson,NE,TE,39,15,10,0,0,0,NA,100,0,16,0,NA,NA,NA,NA,NA,4000,0,NA
2532797,Brandon Bolden,NE,RB,29,7,10,0,0,0,NA,133,0,25,0,NA,NA,NA,NA,NA,4500,0,NA
2539336,Tavon Austin,DAL,WR,28,6,8,0,0,0,NA,172,0,0,0,NA,NA,NA,NA,NA,4500,0,NA
2543475,Marqise Lee,JAC,WR,28,5,10,0,0,0,NA,172,0,0,0,NA,NA,NA,NA,NA,4800,0,NA
2552453,Tevin Coleman,SF,RB,26,4,4,0,0,0,NA,133,0,25,0,NA,NA,NA,NA,NA,5900,0,NA
2552469,Melvin Gordon,LAC,RB,26,4,12,0,0,0,NA,133,NA,25,0,NA,NA,NA,NA,NA,4500,0,NA
2555295,Sterling Shepard,NYG,WR,NA,3,11,0,0,0,NA,172,0,0,0,NA,NA,NA,NA,NA,6000,0,NA
2555306,David Morgan,MIN,TE,26,3,12,0,0,0,NA,100,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA
2555341,Hunter Henry,LAC,TE,25,3,12,0,0,0,0,100,0,16,0,NA,NA,NA,NA,NA,6200,0,NA
2555427,Nate Sudfeld,PHI,QB,26,3,10,0,0,0,NA,68,0,12,0,NA,NA,NA,NA,NA,6000,0,NA
2556214,Tyreek Hill,KC,WR,25,3,12,0,0,0,0,172,0,17,0,NA,NA,NA,NA,NA,7600,0,NA
2557983,DeShone Kizer,OAK,QB,23,2,6,0,0,0,NA,68,0.04,12,0,NA,NA,NA,NA,NA,6000,0,NA
2558856,David Moore,SEA,WR,24,2,11,0,0,0,NA,172,NA,0,0,NA,NA,NA,NA,NA,5200,0,NA
2560738,Chris Herndon,NYJ,TE,NA,1,4,0,0,0,0,100,NA,16,0,NA,NA,NA,NA,NA,4000,0,NA
2560965,Mike Badgley,LAC,K,49,1,12,0,0,0,0,32,NA,5,0,NA,NA,NA,1.663617693,NA,NA,NA,NA
2561036,Sam Darnold,NYJ,QB,22,1,4,0,0,0,NA,68,0.08,12,0,NA,NA,NA,NA,NA,6700,0,NA
2563043,David Blough,DET,QB,49,0,5,-0.08,-0.08,-0.08,NA,79,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA
